topic,argument,summary,stance,ibm_pro_deb_qs
gayRights,"Attempting to make us believe that homosexuality is an identity and not a choice was the tactical manoeuvre. Where will this post be in the future, who knows? Chad we may wake up one morning a discover that rape, child porn, sex with animals, lowered age of consent, etc. are now social norms.",Gay people have problems and create social issues.,-1,0.5158757567405701
gayRights,You have no morals - because you're gay.,Gay people have problems and create social issues.,-1,0.40404248237609863
gayRights,They're feminine (in general)  It's disgusting,Gay people have problems and create social issues.,-1,0.38844332098960876
gayRights,That is NOT normal or humane is it then? It's a mix up. Chemical imbalance. w.e. you want to call it.,Gay people have problems and create social issues.,-1,0.4735013544559479
gayRights,"You would not help a schizophrenic individual by giving them two cups of tea, one for them and one for their imaginary friend, so why then would you support two men or women getting married?",Gay people have problems and create social issues.,-1,0.536418080329895
gayRights,"Homosexuality or, gender disorientation is a mental condition.",Gay people have problems and create social issues.,-1,0.5965208411216736
gayRights,"you are free to do what you want, but we do not recognize it as being healthy",Gay people have problems and create social issues.,-1,0.4796055853366852
gayRights,The majority of gay relationships last shorter then 6 months. (1)  Very few gay relationships surpas 2 years. (2)  Only 2.7% of gays have 1 partner throughout their whole life. (3)  One study says they have 8 sexual partners per year. (4)  Another said they have 500-1000 throughout their whole life.,Gay people have problems and create social issues.,-1,0.5827135443687439
gayRights,The majority of gay relationships last shorter then 6 months. (1)  Very few gay relationships surpas 2 years. (2)  Only 2.7% of gays have 1 partner throughout their whole life. (3)  One study says they have 8 sexual partners per year. (4)  Another said they have 500-1000 throughout their whole life,Gay people have problems and create social issues.,-1,0.5747358202934265
gayRights,i say that gay (homosexual) people have a psychological problem.,Gay people have problems and create social issues.,-1,0.39029818773269653
gayRights,Homosexuality is immoral since time immemorial  Homosexuality is condemned by 99% of all religions  Homosexuals are trying to make hetreosexual things their's i.e. marriage.,Gay people have problems and create social issues.,-1,0.4801686704158783
gayRights,Gay marriage is a psycho marriage.,Gay people have problems and create social issues.,-1,0.5206602215766907
marijuana,"Both Tobacco and Alcohol are entirely legal, and have much much worse health affects than does Marijuana.",Not addictive,1,0.9147790670394897
marijuana,it's less harmful than Alcohol or Ambien.,Not addictive,1,0.6641217470169067
marijuana,"The government spends a huge amount of money to fight drugs, although these costs looks not so effective with the drug marijuana, because it is widely used, and in my opinion probably marijuana is no more harmful than currently legal drugs such as tobacco and alcohol.",Not addictive,1,0.7746440172195435
marijuana,"Alcohol on the other hand, when used in excess can lead to blacking out, vomiting and not remembering what happened. In this way alcohol is significantly more dangerous. Whereas you can die from alcohol intoxication, too much marijuana really can't hurt you.",Not addictive,1,0.9241595268249512
marijuana,"most of the negative feelings associated with alcohol, such as guilt and regret, are typically not experienced when using marijuana.",Not addictive,1,0.8733737468719482
marijuana,it's a weed. Anyone can grow it. That means no exorbitant profits for large farming companies.,Not addictive,1,0.797444224357605
marijuana,anyone who's ever tried it knows how superior it is to alcohol and tobacco.,Not addictive,1,0.6942746043205261
marijuana,"It doesn't really hurt anyone, alcohol is far worse,",Not addictive,1,0.559769332408905
marijuana,"If something harmless like weed can lead to something dangerous like meth, than drinking milk leads to vodka.",Not addictive,1,0.7423570156097412
marijuana,"I know tons of people who smoke everyday and get better grades than non smokers, haven't tried any other drugs, and are less zombie like than someone spouting out propaganda someone told to them.",Not addictive,1,0.6461734175682068
marijuana,Well Meth is a different story. That is an artificial substance that is harmful to your body while pot is not.,Not addictive,1,0.5326628088951111
marijuana,Marijuana should have been legalized when alcohol was legalized.,Not addictive,1,0.6997796297073364
marijuana,driving high is not nearly as dangerous as you think. Incredibly less dangerous than driving drunk. And much less dangerous than driving while texting.,Not addictive,1,0.5867557525634766
marijuana,"This program of research has shown that marijuana, when taken alone, produces a moderate degree of driving impairment which is related to consumed THC dose. The impairment manifests itself mainly in the ability to maintain a lateral position on the road, but its magnitude is not exceptional in comparison with changes produced by many medicinal drugs and alcohol. Drivers under the influence of marijuana retain insight in their performance and will compensate when they can, for example, by slowing down or increasing effort",Not addictive,1,0.9428274035453796
